year,month,day,discharge_ft3s
1984,8,11,15
1984,8,12,14
1984,8,13,43
1984,8,14,50
1984,8,15,26
1984,8,16,19
1984,8,17,38
1984,8,18,33
1984,8,19,22
1984,8,20,19
1984,8,21,18
1984,8,22,17
1984,8,23,16
1984,8,24,14
1984,8,25,12
1984,8,26,9.7
1984,8,27,8.5
1984,8,28,8.1
1984,8,29,7.4
1984,8,30,6
1984,8,31,6
1984,9,1,8.5
1984,9,2,9.7
1984,9,3,8.5
1984,9,4,17
1984,9,5,26
1984,9,6,21
1984,9,7,16
1984,9,8,18
1984,9,9,19
1984,9,10,19
1984,9,11,18
1984,9,12,16
1984,9,13,14
1984,9,14,12
1984,9,15,11
1984,9,16,9.7
1984,9,17,8.5
1984,9,18,7.7
1984,9,19,6.7
1984,9,20,6
1984,9,21,8.9
1984,9,22,9.7
1984,9,23,9.3
1984,9,24,8.5
1984,9,25,8
1984,9,26,7.2
1984,9,27,6
1984,9,28,6.5
1984,9,29,15
1984,9,30,17
1984,10,1,17.2
1984,10,2,17.5
1984,10,3,18.2
1984,10,4,19.1
1984,10,5,20
1984,10,6,21.9
1984,10,7,761
1984,10,8,263
1984,10,9,86
1984,10,10,49.4
1984,10,11,70.9
1984,10,12,62
1984,10,13,50.2
1984,10,14,102
1984,10,15,84.1
1984,10,16,76.2
1984,10,17,64
1984,10,18,55.4
1984,10,19,50.9
1984,10,20,48.3
1984,10,21,44.4
1984,10,22,49.5
1984,10,23,249
1984,10,24,182
1984,10,25,159
1984,10,26,700
1984,10,27,707
1984,10,28,797
1984,10,29,1270
1984,10,30,554
1984,10,31,370
1984,11,1,418
1984,11,2,263
1984,11,3,227
1984,11,4,203
1984,11,5,180
1984,11,6,164
1984,11,7,153
1984,11,8,144
1984,11,9,137
1984,11,10,131
1984,11,11,125
1984,11,12,118
1984,11,13,113
1984,11,14,111
1984,11,15,110
1984,11,16,107
1984,11,17,105
1984,11,18,111
1984,11,19,106
1984,11,20,129
1984,11,21,122
1984,11,22,115
1984,11,23,113
1984,11,24,116
1984,11,25,131
1984,11,26,145
1984,11,27,167
1984,11,28,154
1984,11,29,147
1984,11,30,131
1984,12,1,128
1984,12,2,122
1984,12,3,116
1984,12,4,116
1984,12,5,118
1984,12,6,121
1984,12,7,129
1984,12,8,122
1984,12,9,120
1984,12,10,118
1984,12,11,115
1984,12,12,116
1984,12,13,122
1984,12,14,131
1984,12,15,248
1984,12,16,2110
1984,12,17,942
1984,12,18,617
1984,12,19,484
1984,12,20,418
1984,12,21,378
1984,12,22,334
1984,12,23,308
1984,12,24,294
1984,12,25,267
1984,12,26,255
1984,12,27,255
1984,12,28,258
1984,12,29,260
1984,12,30,357
1984,12,31,3420
1985,1,1,17000
1985,1,2,2280
1985,1,3,1470
1985,1,4,1110
1985,1,5,921
1985,1,6,782
1985,1,7,684
1985,1,8,624
1985,1,9,596
1985,1,10,534
1985,1,11,472
1985,1,12,484
1985,1,13,522
1985,1,14,554
1985,1,15,603
1985,1,16,684
1985,1,17,861
1985,1,18,861
1985,1,19,816
1985,1,20,700
1985,1,21,632
1985,1,22,589
1985,1,23,575
1985,1,24,561
1985,1,25,554
1985,1,26,528
1985,1,27,528
1985,1,28,502
1985,1,29,490
1985,1,30,484
1985,1,31,472
1985,2,1,455
1985,2,2,443
1985,2,3,432
1985,2,4,432
1985,2,5,432
1985,2,6,432
1985,2,7,416
1985,2,8,416
1985,2,9,405
1985,2,10,395
1985,2,11,374
1985,2,12,364
1985,2,13,360
1985,2,14,360
1985,2,15,345
1985,2,16,340
1985,2,17,340
1985,2,18,331
1985,2,19,326
1985,2,20,326
1985,2,21,326
1985,2,22,340
1985,2,23,2140
1985,2,24,2930
1985,2,25,1570
1985,2,26,1020
1985,2,27,843
1985,2,28,757
1985,3,1,913
1985,3,2,913
1985,3,3,808
1985,3,4,765
1985,3,5,677
1985,3,6,617
1985,3,7,617
1985,3,8,624
1985,3,9,596
1985,3,10,582
1985,3,11,522
1985,3,12,460
1985,3,13,534
1985,3,14,1590
1985,3,15,1440
1985,3,16,1130
1985,3,17,990
1985,3,18,880
1985,3,19,790
1985,3,20,810
1985,3,21,810
1985,3,22,760
1985,3,23,690
1985,3,24,640
1985,3,25,610
1985,3,26,580
1985,3,27,730
1985,3,28,750
1985,3,29,670
1985,3,30,630
1985,3,31,570
1985,4,1,520
1985,4,2,500
1985,4,3,495
1985,4,4,490
1985,4,5,480
1985,4,6,470
1985,4,7,450
1985,4,8,440
1985,4,9,445
1985,4,10,460
1985,4,11,465
1985,4,12,470
1985,4,13,470
1985,4,14,921
1985,4,15,757
1985,4,16,589
1985,4,17,534
1985,4,18,502
1985,4,19,486
1985,4,20,427
1985,4,21,490
1985,4,22,506
1985,4,23,503
1985,4,24,468
1985,4,25,442
1985,4,26,439
1985,4,27,436
1985,4,28,428
1985,4,29,432
1985,4,30,431
1985,5,1,475
1985,5,2,451
1985,5,3,467
1985,5,4,459
1985,5,5,427
1985,5,6,401
1985,5,7,382
1985,5,8,363
1985,5,9,354
1985,5,10,344
1985,5,11,318
1985,5,12,334
1985,5,13,339
1985,5,14,346
1985,5,15,319
1985,5,16,303
1985,5,17,371
1985,5,18,3980
1985,5,19,1320
1985,5,20,700
1985,5,21,575
1985,5,22,534
1985,5,23,466
1985,5,24,421
1985,5,25,478
1985,5,26,443
1985,5,27,374
1985,5,28,355
1985,5,29,350
1985,5,30,336
1985,5,31,317
1985,6,1,295
1985,6,2,279
1985,6,3,274
1985,6,4,262
1985,6,5,3800
1985,6,6,17400
1985,6,7,1830
1985,6,8,936
1985,6,9,568
1985,6,10,502
1985,6,11,438
1985,6,12,438
1985,6,13,432
1985,6,14,421
1985,6,15,400
1985,6,16,369
1985,6,17,340
1985,6,18,443
1985,6,19,1010
1985,6,20,548
1985,6,21,443
1985,6,22,2180
1985,6,23,1540
1985,6,24,624
1985,6,25,560
1985,6,26,510
1985,6,27,440
1985,6,28,400
1985,6,29,370
1985,6,30,350
1985,7,1,330
1985,7,2,320
1985,7,3,350
1985,7,4,310
1985,7,5,300
1985,7,6,300
1985,7,7,285
1985,7,8,300
1985,7,9,290
1985,7,10,280
1985,7,11,270
1985,7,12,2320
1985,7,13,1690
1985,7,14,692
1985,7,15,575
1985,7,16,470
1985,7,17,410
1985,7,18,370
1985,7,19,350
1985,7,20,330
1985,7,21,315
1985,7,22,300
1985,7,23,290
1985,7,24,275
1985,7,25,260
1985,7,26,250
1985,7,27,235
1985,7,28,225
1985,7,29,215
1985,7,30,210
1985,7,31,205
1985,8,1,195
1985,8,2,200
1985,8,3,185
1985,8,4,178
1985,8,5,172
1985,8,6,167
1985,8,7,163
1985,8,8,159
1985,8,9,154
1985,8,10,150
1985,8,11,144
1985,8,12,142
1985,8,13,139
1985,8,14,139
1985,8,15,134
1985,8,16,135
1985,8,17,132
1985,8,18,130
1985,8,19,128
1985,8,20,125
1985,8,21,127
1985,8,22,123
1985,8,23,117
1985,8,24,112
1985,8,25,105
1985,8,26,103
1985,8,27,93
1985,8,28,85
1985,8,29,105
1985,8,30,105
1985,8,31,103
1985,9,1,121
1985,9,2,128
1985,9,3,105
1985,9,4,99
1985,9,5,99
1985,9,6,114
1985,9,7,225
1985,9,8,215
1985,9,9,179
1985,9,10,179
1985,9,11,185
1985,9,12,192
1985,9,13,165
1985,9,14,176
1985,9,15,266
1985,9,16,195
1985,9,17,165
1985,9,18,145
1985,9,19,153
1985,9,20,140
1985,9,21,128
1985,9,22,125
1985,9,23,125
1985,9,24,118
1985,9,25,116
1985,9,26,112
1985,9,27,116
1985,9,28,121
1985,9,29,449
1985,9,30,515
1985,10,1,267
1985,10,2,214
1985,10,3,193
1985,10,4,180
1985,10,5,171
1985,10,6,163
1985,10,7,159
1985,10,8,157
1985,10,9,155
1985,10,10,150
1985,10,11,138
1985,10,12,142
1985,10,13,145
1985,10,14,144
1985,10,15,411
1985,10,16,306
1985,10,17,245
1985,10,18,227
1985,10,19,387
1985,10,20,27600
1985,10,21,2720
1985,10,22,1580
1985,10,23,1160
1985,10,24,939
1985,10,25,806
1985,10,26,735
1985,10,27,674
1985,10,28,606
1985,10,29,548
1985,10,30,520
1985,10,31,501
1985,11,1,483
1985,11,2,520
1985,11,3,510
1985,11,4,468
1985,11,5,449
1985,11,6,429
1985,11,7,444
1985,11,8,430
1985,11,9,407
1985,11,10,396
1985,11,11,388
1985,11,12,674
1985,11,13,520
1985,11,14,445
1985,11,15,418
1985,11,16,405
1985,11,17,393
1985,11,18,388
1985,11,19,383
1985,11,20,372
1985,11,21,364
1985,11,22,366
1985,11,23,366
1985,11,24,387
1985,11,25,381
1985,11,26,369
1985,11,27,1320
1985,11,28,1010
1985,11,29,747
1985,11,30,687
1985,12,1,648
1985,12,2,597
1985,12,3,557
1985,12,4,566
1985,12,5,556
1985,12,6,537
1985,12,7,527
1985,12,8,516
1985,12,9,512
1985,12,10,506
1985,12,11,1210
1985,12,12,1050
1985,12,13,790
1985,12,14,712
1985,12,15,680
1985,12,16,670
1985,12,17,652
1985,12,18,631
1985,12,19,608
1985,12,20,595
1985,12,21,576
1985,12,22,573
1985,12,23,567
1985,12,24,550
1985,12,25,529
1985,12,26,517
1985,12,27,516
1985,12,28,512
1985,12,29,503
1985,12,30,488
1985,12,31,477
1986,1,1,467
1986,1,2,461
1986,1,3,443
1986,1,4,412
1986,1,5,385
1986,1,6,397
1986,1,7,407
1986,1,8,393
1986,1,9,435
1986,1,10,479
1986,1,11,428
1986,1,12,408
1986,1,13,435
1986,1,14,422
1986,1,15,370
1986,1,16,370
1986,1,17,371
1986,1,18,375
1986,1,19,369
1986,1,20,387
1986,1,21,375
1986,1,22,334
1986,1,23,315
1986,1,24,293
1986,1,25,338
1986,1,26,353
1986,1,27,353
1986,1,28,346
1986,1,29,313
1986,1,30,319
1986,1,31,306
1986,2,1,315
1986,2,2,340
1986,2,3,649
1986,2,4,1790
1986,2,5,710
1986,2,6,603
1986,2,7,550
1986,2,8,571
1986,2,9,550
1986,2,10,534
1986,2,11,514
1986,2,12,499
1986,2,13,490
1986,2,14,490
1986,2,15,480
1986,2,16,440
1986,2,17,466
1986,2,18,448
1986,2,19,409
1986,2,20,396
1986,2,21,380
1986,2,22,369
1986,2,23,364
1986,2,24,380
1986,2,25,373
1986,2,26,378
1986,2,27,399
1986,2,28,380
1986,3,1,367
1986,3,2,361
1986,3,3,352
1986,3,4,375
1986,3,5,348
1986,3,6,319
1986,3,7,302
1986,3,8,309
1986,3,9,326
1986,3,10,327
1986,3,11,320
1986,3,12,302
1986,3,13,263
1986,3,14,245
1986,3,15,242
1986,3,16,252
1986,3,17,281
1986,3,18,283
1986,3,19,277
1986,3,20,273
1986,3,21,263
1986,3,22,258
1986,3,23,255
1986,3,24,254
1986,3,25,246
1986,3,26,247
1986,3,27,246
1986,3,28,244
1986,3,29,238
1986,3,30,234
1986,3,31,235
1986,4,1,233
1986,4,2,236
1986,4,3,240
1986,4,4,244
1986,4,5,246
1986,4,6,246
1986,4,7,240
1986,4,8,235
1986,4,9,239
1986,4,10,272
1986,4,11,295
1986,4,12,290
1986,4,13,270
1986,4,14,249
1986,4,15,227
1986,4,16,216
1986,4,17,215
1986,4,18,215
1986,4,19,218
1986,4,20,214
1986,4,21,207
1986,4,22,200
1986,4,23,190
1986,4,24,184
1986,4,25,176
1986,4,26,172
1986,4,27,173
1986,4,28,174
1986,4,29,173
1986,4,30,174
1986,5,1,178
1986,5,2,183
1986,5,3,177
1986,5,4,171
1986,5,5,173
1986,5,6,173
1986,5,7,170
1986,5,8,178
1986,5,9,390
1986,5,10,230
1986,5,11,1900
1986,5,12,475
1986,5,13,375
1986,5,14,318
1986,5,15,298
1986,5,16,285
1986,5,17,277
1986,5,18,258
1986,5,19,208
1986,5,20,200
1986,5,21,208
1986,5,22,200
1986,5,23,190
1986,5,24,183
1986,5,25,185
1986,5,26,436
1986,5,27,999
1986,5,28,797
1986,5,29,581
1986,5,30,457
1986,5,31,1110
1986,6,1,1080
1986,6,2,904
1986,6,3,1910
1986,6,4,1080
1986,6,5,802
1986,6,6,667
1986,6,7,821
1986,6,8,731
1986,6,9,711
1986,6,10,649
1986,6,11,590
1986,6,12,1170
1986,6,13,938
1986,6,14,854
1986,6,15,654
1986,6,16,564
1986,6,17,526
1986,6,18,936
1986,6,19,898
1986,6,20,802
1986,6,21,692
1986,6,22,616
1986,6,23,563
1986,6,24,523
1986,6,25,502
1986,6,26,485
1986,6,27,466
1986,6,28,439
1986,6,29,422
1986,6,30,407
1986,7,1,387
1986,7,2,370
1986,7,3,357
1986,7,4,345
1986,7,5,332
1986,7,6,322
1986,7,7,305
1986,7,8,295
1986,7,9,287
1986,7,10,280
1986,7,11,277
1986,7,12,270
1986,7,13,267
1986,7,14,263
1986,7,15,260
1986,7,16,266
1986,7,17,259
1986,7,18,247
1986,7,19,234
1986,7,20,226
1986,7,21,226
1986,7,22,220
1986,7,23,208
1986,7,24,199
1986,7,25,189
1986,7,26,182
1986,7,27,173
1986,7,28,165
1986,7,29,157
1986,7,30,152
1986,7,31,148
1986,8,1,142
1986,8,2,138
1986,8,3,131
1986,8,4,135
1986,8,5,132
1986,8,6,131
1986,8,7,129
1986,8,8,136
1986,8,9,133
1986,8,10,128
1986,8,11,125
1986,8,12,146
1986,8,13,128
1986,8,14,136
1986,8,15,127
1986,8,16,125
1986,8,17,123
1986,8,18,119
1986,8,19,116
1986,8,20,111
1986,8,21,110
1986,8,22,107
1986,8,23,106
1986,8,24,108
1986,8,25,112
1986,8,26,125
1986,8,27,133
1986,8,28,136
1986,8,29,147
1986,8,30,131
1986,8,31,124
1986,9,1,180
1986,9,2,279
1986,9,3,201
1986,9,4,174
1986,9,5,169
1986,9,6,4990
1986,9,7,2680
1986,9,8,731
1986,9,9,515
1986,9,10,426
1986,9,11,355
1986,9,12,748
1986,9,13,470
1986,9,14,390
1986,9,15,328
1986,9,16,295
1986,9,17,276
1986,9,18,261
1986,9,19,250
1986,9,20,247
1986,9,21,240
1986,9,22,230
1986,9,23,226
1986,9,24,222
1986,9,25,215
1986,9,26,211
1986,9,27,4620
1986,9,28,1070
1986,9,29,559
1986,9,30,431
1986,10,1,354
1986,10,2,319
1986,10,3,288
1986,10,4,262
1986,10,5,249
1986,10,6,340
1986,10,7,574
1986,10,8,534
1986,10,9,467
1986,10,10,416
1986,10,11,625
1986,10,12,7090
1986,10,13,6280
1986,10,14,2260
1986,10,15,1540
1986,10,16,1200
1986,10,17,1050
1986,10,18,938
1986,10,19,849
1986,10,20,786
1986,10,21,754
1986,10,22,1170
1986,10,23,2220
1986,10,24,2420
1986,10,25,1680
1986,10,26,1480
1986,10,27,1320
1986,10,28,1180
1986,10,29,1080
1986,10,30,1010
1986,10,31,955
1986,11,1,907
1986,11,2,872
1986,11,3,844
1986,11,4,912
1986,11,5,1830
1986,11,6,1300
1986,11,7,1110
1986,11,8,1040
1986,11,9,950
1986,11,10,899
1986,11,11,861
1986,11,12,837
1986,11,13,810
1986,11,14,786
1986,11,15,779
1986,11,16,773
1986,11,17,761
1986,11,18,746
1986,11,19,730
1986,11,20,720
1986,11,21,698
1986,11,22,696
1986,11,23,687
1986,11,24,674
1986,11,25,759
1986,11,26,848
1986,11,27,711
1986,11,28,674
1986,11,29,661
1986,11,30,643
1986,12,1,629
1986,12,2,611
1986,12,3,599
1986,12,4,588
1986,12,5,581
1986,12,6,582
1986,12,7,602
1986,12,8,646
1986,12,9,631
1986,12,10,689
1986,12,11,1250
1986,12,12,1060
1986,12,13,941
1986,12,14,934
1986,12,15,1590
1986,12,16,1520
1986,12,17,1390
1986,12,18,1350
1986,12,19,1360
1986,12,20,1270
1986,12,21,1200
1986,12,22,4030
1986,12,23,6530
1986,12,24,4420
1986,12,25,3390
1986,12,26,3010
1986,12,27,2750
1986,12,28,2400
1986,12,29,2260
1986,12,30,2150
1986,12,31,1990
1987,1,1,1850
1987,1,2,1730
1987,1,3,1650
1987,1,4,1580
1987,1,5,1510
1987,1,6,1430
1987,1,7,1380
1987,1,8,1340
1987,1,9,1250
1987,1,10,1310
1987,1,11,1220
1987,1,12,1170
1987,1,13,1130
1987,1,14,1110
1987,1,15,1080
1987,1,16,1050
1987,1,17,1050
1987,1,18,1220
1987,1,19,1090
1987,1,20,997
1987,1,21,968
1987,1,22,969
1987,1,23,934
1987,1,24,917
1987,1,25,890
1987,1,26,847
1987,1,27,825
1987,1,28,814
1987,1,29,813
1987,1,30,782
1987,1,31,761
1987,2,1,758
1987,2,2,747
1987,2,3,723
1987,2,4,703
1987,2,5,701
1987,2,6,816
1987,2,7,834
1987,2,8,749
1987,2,9,701
1987,2,10,678
1987,2,11,673
1987,2,12,662
1987,2,13,646
1987,2,14,645
1987,2,15,651
1987,2,16,643
1987,2,17,602
1987,2,18,594
1987,2,19,586
1987,2,20,605
1987,2,21,626
1987,2,22,609
1987,2,23,587
1987,2,24,715
1987,2,25,796
1987,2,26,1460
1987,2,27,1590
1987,2,28,1400
1987,3,1,1250
1987,3,2,1140
1987,3,3,1090
1987,3,4,1050
1987,3,5,992
1987,3,6,976
1987,3,7,961
1987,3,8,945
1987,3,9,916
1987,3,10,907
1987,3,11,999
1987,3,12,1050
1987,3,13,965
1987,3,14,932
1987,3,15,914
1987,3,16,894
1987,3,17,1030
1987,3,18,1250
1987,3,19,1040
1987,3,20,979
1987,3,21,956
1987,3,22,943
1987,3,23,925
1987,3,24,894
1987,3,25,847
1987,3,26,839
1987,3,27,831
1987,3,28,826
1987,3,29,785
1987,3,30,765
1987,3,31,749
1987,4,1,733
1987,4,2,721
1987,4,3,699
1987,4,4,686
1987,4,5,683
1987,4,6,721
1987,4,7,733
1987,4,8,691
1987,4,9,671
1987,4,10,659
1987,4,11,646
1987,4,12,626
1987,4,13,610
1987,4,14,582
1987,4,15,555
1987,4,16,542
1987,4,17,543
1987,4,18,531
1987,4,19,522
1987,4,20,513
1987,4,21,500
1987,4,22,498
1987,4,23,505
1987,4,24,517
1987,4,25,549
1987,4,26,545
1987,4,27,511
1987,4,28,481
1987,4,29,460
1987,4,30,446
1987,5,1,447
1987,5,2,433
1987,5,3,433
1987,5,4,484
1987,5,5,671
1987,5,6,569
1987,5,7,503
1987,5,8,465
1987,5,9,445
1987,5,10,435
1987,5,11,429
1987,5,12,412
1987,5,13,408
1987,5,14,398
1987,5,15,398
1987,5,16,469
1987,5,17,498
1987,5,18,502
1987,5,19,475
1987,5,20,2230
1987,5,21,1130
1987,5,22,770
1987,5,23,644
1987,5,24,589
1987,5,25,571
1987,5,26,554
1987,5,27,515
1987,5,28,494
1987,5,29,6000
1987,5,30,13100
1987,5,31,4990
1987,6,1,5900
1987,6,2,4850
1987,6,3,9430
1987,6,4,23700
1987,6,5,15600
1987,6,6,7580
1987,6,7,5710
1987,6,8,4820
1987,6,9,4700
1987,6,10,7020
1987,6,11,12800
1987,6,12,14800
1987,6,13,12100
1987,6,14,9350
1987,6,15,6760
1987,6,16,5350
1987,6,17,4640
1987,6,18,4130
1987,6,19,3790
1987,6,20,3450
1987,6,21,3150
1987,6,22,2910
1987,6,23,2730
1987,6,24,2510
1987,6,25,2360
1987,6,26,2200
1987,6,27,2070
1987,6,28,1900
1987,6,29,1810
1987,6,30,1740
1987,7,1,1730
1987,7,2,1630
1987,7,3,1530
1987,7,4,1400
1987,7,5,1330
1987,7,6,1270
1987,7,7,1210
1987,7,8,1180
1987,7,9,1150
1987,7,10,1140
1987,7,11,1120
1987,7,12,1060
1987,7,13,1010
1987,7,14,970
1987,7,15,941
1987,7,16,961
1987,7,17,8310
1987,7,18,32000
1987,7,19,3430
1987,7,20,2360
1987,7,21,1970
1987,7,22,1790
1987,7,23,1690
1987,7,24,1530
1987,7,25,1430
1987,7,26,1350
1987,7,27,1340
1987,7,28,1260
1987,7,29,1180
1987,7,30,1100
1987,7,31,1040
1987,8,1,991
1987,8,2,947
1987,8,3,913
1987,8,4,884
1987,8,5,860
1987,8,6,832
1987,8,7,799
1987,8,8,770
1987,8,9,742
1987,8,10,731
1987,8,11,713
1987,8,12,695
1987,8,13,683
1987,8,14,750
1987,8,15,674
1987,8,16,639
1987,8,17,619
1987,8,18,600
1987,8,19,585
1987,8,20,568
1987,8,21,552
1987,8,22,538
1987,8,23,526
1987,8,24,518
1987,8,25,508
1987,8,26,495
1987,8,27,483
1987,8,28,485
1987,8,29,804
1987,8,30,717
1987,8,31,695
1987,9,1,683
1987,9,2,634
1987,9,3,580
1987,9,4,548
1987,9,5,528
1987,9,6,516
1987,9,7,507
1987,9,8,515
1987,9,9,510
1987,9,10,489
1987,9,11,560
1987,9,12,738
1987,9,13,665
1987,9,14,570
1987,9,15,528
1987,9,16,514
1987,9,17,518
1987,9,18,531
1987,9,19,521
1987,9,20,498
1987,9,21,473
1987,9,22,459
1987,9,23,438
1987,9,24,434
1987,9,25,425
1987,9,26,422
1987,9,27,417
1987,9,28,418
1987,9,29,412
1987,9,30,406
1987,10,1,388
1987,10,2,372
1987,10,3,363
1987,10,4,352
1987,10,5,349
1987,10,6,343
1987,10,7,335
1987,10,8,330
1987,10,9,323
1987,10,10,317
1987,10,11,312
1987,10,12,306
1987,10,13,310
1987,10,14,308
1987,10,15,308
1987,10,16,305
1987,10,17,305
1987,10,18,305
1987,10,19,303
1987,10,20,301
1987,10,21,304
1987,10,22,324
1987,10,23,315
1987,10,24,307
1987,10,25,311
1987,10,26,311
1987,10,27,299
1987,10,28,293
1987,10,29,286
1987,10,30,285
1987,10,31,281
1987,11,1,282
1987,11,2,276
1987,11,3,275
1987,11,4,275
1987,11,5,276
1987,11,6,273
1987,11,7,270
1987,11,8,297
1987,11,9,549
1987,11,10,427
1987,11,11,350
1987,11,12,316
1987,11,13,310
1987,11,14,301
1987,11,15,302
1987,11,16,308
1987,11,17,378
1987,11,18,378
1987,11,19,334
1987,11,20,312
1987,11,21,302
1987,11,22,295
1987,11,23,295
1987,11,24,292
1987,11,25,321
1987,11,26,294
1987,11,27,291
1987,11,28,288
1987,11,29,287
1987,11,30,283
1987,12,1,283
1987,12,2,276
1987,12,3,287
1987,12,4,294
1987,12,5,292
1987,12,6,287
1987,12,7,282
1987,12,8,273
1987,12,9,259
1987,12,10,256
1987,12,11,259
1987,12,12,264
1987,12,13,261
1987,12,14,252
1987,12,15,246
1987,12,16,247
1987,12,17,243
1987,12,18,249
1987,12,19,288
1987,12,20,374
1987,12,21,404
1987,12,22,365
1987,12,23,343
1987,12,24,325
1987,12,25,313
1987,12,26,388
1987,12,27,409
1987,12,28,340
1987,12,29,316
1987,12,30,303
1987,12,31,302
1988,1,1,294
1988,1,2,290
1988,1,3,288
1988,1,4,280
1988,1,5,279
1988,1,6,281
1988,1,7,289
1988,1,8,288
1988,1,9,283
1988,1,10,276
1988,1,11,276
1988,1,12,276
1988,1,13,273
1988,1,14,270
1988,1,15,267
1988,1,16,268
1988,1,17,273
1988,1,18,272
1988,1,19,269
1988,1,20,264
1988,1,21,259
1988,1,22,253
1988,1,23,257
1988,1,24,259
1988,1,25,250
1988,1,26,248
1988,1,27,247
1988,1,28,249
1988,1,29,249
1988,1,30,250
1988,1,31,252
1988,2,1,253
1988,2,2,252
1988,2,3,252
1988,2,4,249
1988,2,5,246
1988,2,6,246
1988,2,7,246
1988,2,8,246
1988,2,9,246
1988,2,10,246
1988,2,11,237
1988,2,12,236
1988,2,13,232
1988,2,14,233
1988,2,15,227
1988,2,16,220
1988,2,17,217
1988,2,18,230
1988,2,19,238
1988,2,20,243
1988,2,21,234
1988,2,22,231
1988,2,23,225
1988,2,24,218
1988,2,25,218
1988,2,26,215
1988,2,27,223
1988,2,28,247
1988,2,29,241
1988,3,1,232
1988,3,2,231
1988,3,3,223
1988,3,4,223
1988,3,5,222
1988,3,6,215
1988,3,7,213
1988,3,8,218
1988,3,9,214
1988,3,10,216
1988,3,11,215
1988,3,12,211
1988,3,13,195
1988,3,14,184
1988,3,15,190
1988,3,16,193
1988,3,17,237
1988,3,18,308
1988,3,19,302
1988,3,20,245
1988,3,21,230
1988,3,22,223
1988,3,23,223
1988,3,24,223
1988,3,25,222
1988,3,26,219
1988,3,27,215
1988,3,28,211
1988,3,29,207
1988,3,30,202
1988,3,31,207
1988,4,1,204
1988,4,2,201
1988,4,3,198
1988,4,4,193
1988,4,5,194
1988,4,6,194
1988,4,7,194
1988,4,8,193
1988,4,9,193
1988,4,10,196
1988,4,11,195
1988,4,12,192
1988,4,13,189
1988,4,14,187
1988,4,15,184
1988,4,16,183
1988,4,17,182
1988,4,18,175
1988,4,19,174
1988,4,20,170
1988,4,21,167
1988,4,22,168
1988,4,23,164
1988,4,24,157
1988,4,25,158
1988,4,26,158
1988,4,27,160
1988,4,28,150
1988,4,29,152
1988,4,30,159
1988,5,1,167
1988,5,2,177
1988,5,3,169
1988,5,4,162
1988,5,5,155
1988,5,6,151
1988,5,7,137
1988,5,8,123
1988,5,9,123
1988,5,10,128
1988,5,11,134
1988,5,12,140
1988,5,13,209
1988,5,14,216
1988,5,15,201
1988,5,16,169
1988,5,17,160
1988,5,18,151
1988,5,19,146
1988,5,20,149
1988,5,21,657
1988,5,22,1740
1988,5,23,637
1988,5,24,443
1988,5,25,354
1988,5,26,308
1988,5,27,247
1988,5,28,249
1988,5,29,239
1988,5,30,228
1988,5,31,221
1988,6,1,236
1988,6,2,233
1988,6,3,285
1988,6,4,380
1988,6,5,302
1988,6,6,253
1988,6,7,225
1988,6,8,205
1988,6,9,196
1988,6,10,187
1988,6,11,174
1988,6,12,166
1988,6,13,158
1988,6,14,158
1988,6,15,154
1988,6,16,175
1988,6,17,150
1988,6,18,141
1988,6,19,130
1988,6,20,103
1988,6,21,117
1988,6,22,121
1988,6,23,118
1988,6,24,115
1988,6,25,115
1988,6,26,122
1988,6,27,242
1988,6,28,371
1988,6,29,289
1988,6,30,231
1988,7,1,191
1988,7,2,171
1988,7,3,157
1988,7,4,148
1988,7,5,143
1988,7,6,136
1988,7,7,133
1988,7,8,127
1988,7,9,124
1988,7,10,126
1988,7,11,127
1988,7,12,17000
1988,7,13,2860
1988,7,14,1310
1988,7,15,865
1988,7,16,663
1988,7,17,547
1988,7,18,487
1988,7,19,438
1988,7,20,398
1988,7,21,845
1988,7,22,1750
1988,7,23,941
1988,7,24,658
1988,7,25,546
1988,7,26,487
1988,7,27,457
1988,7,28,427
1988,7,29,393
1988,7,30,396
1988,7,31,391
1988,8,1,378
1988,8,2,375
1988,8,3,445
1988,8,4,1590
1988,8,5,613
1988,8,6,471
1988,8,7,412
1988,8,8,375
1988,8,9,345
1988,8,10,328
1988,8,11,323
1988,8,12,303
1988,8,13,287
1988,8,14,278
1988,8,15,263
1988,8,16,254
1988,8,17,247
1988,8,18,252
1988,8,19,234
1988,8,20,234
1988,8,21,226
1988,8,22,218
1988,8,23,210
1988,8,24,206
1988,8,25,203
1988,8,26,203
1988,8,27,192
1988,8,28,188
1988,8,29,184
1988,8,30,180
1988,8,31,175
1988,9,1,171
1988,9,2,171
1988,9,3,169
1988,9,4,167
1988,9,5,166
1988,9,6,157
1988,9,7,157
1988,9,8,149
1988,9,9,151
1988,9,10,148
1988,9,11,146
1988,9,12,146
1988,9,13,145
1988,9,14,142
1988,9,15,138
1988,9,16,140
1988,9,17,160
1988,9,18,272
1988,9,19,514
1988,9,20,359
1988,9,21,289
1988,9,22,244
1988,9,23,223
1988,9,24,209
1988,9,25,193
1988,9,26,184
1988,9,27,181
1988,9,28,174
1988,9,29,169
1988,9,30,190
1988,10,1,214
1988,10,2,221
1988,10,3,199
1988,10,4,184
1988,10,5,171
1988,10,6,163
1988,10,7,158
1988,10,8,155
1988,10,9,153
1988,10,10,153
1988,10,11,152
1988,10,12,153
1988,10,13,149
1988,10,14,147
